INSEE_COM;Annee;NbMaisonsVendues;NbAppartsVendus;PrixMoyen;Prixm2Moyen;SurfaceMoy;;PrixMoyenGen
22150;2020;21;0;122773,81;1224,62;100,00;;
22150;2021;14;0;157768,57;1443,86;109,93;;
22152;2018;17;0;174851,53;1689,82;106,88;;
22152;2019;16;0;163846,88;1444,81;112,06;;
22152;2020;16;0;194900,00;1551,63;126,50;;
22152;2021;17;0;224622,94;2198,76;106,41;;
22153;2018;5;0;136443,60;1284,40;104,80;;
22153;2019;9;0;114888,89;1327,11;84,11;;
22153;2020;10;0;96355,30;1091,80;88,60;;
22153;2021;21;0;94659,52;1092,14;91,62;;
22155;2018;21;0;121040,48;1213,14;110,71;;
22155;2019;19;0;97378,95;1033,26;92,37;;
22155;2020;16;1;98000,00;1094,12;93,76;;
22155;2021;16;1;122147,65;1405,59;92,00;;
22156;2018;4;0;111125,00;1027,50;109,75;;
22156;2019;7;0;62928,57;786,71;78,43;;
22156;2020;7;0;78900,00;1051,57;76,57;;
22156;2021;9;0;138666,67;1527,56;87,22;;
22157;2018;9;0;97460,00;1087,78;95,67;;
22157;2019;10;0;103453,60;1060,80;98,00;;
22157;2020;8;0;91212,50;1022,25;92,63;;
22157;2021;18;0;126006,67;1199,89;96,50;;
22158;2018;34;0;94341,06;923,03;103,53;;
22158;2019;47;1;98214,73;1034,35;100,13;;
22158;2020;43;0;106770,16;1132,49;100,12;;
22158;2021;66;0;108522,68;1180,97;93,35;;
22160;2018;7;0;159768,57;1386,29;114,00;;
22160;2019;8;0;176312,50;1546,13;115,50;;
22160;2020;5;0;92500,00;1127,60;77,20;;
22160;2021;8;0;183390,00;1854,50;110,13;;
22161;2018;33;0;120578,79;1262,58;98,76;;
22161;2019;36;0;120942,61;1317,00;95,22;;
22161;2020;31;0;116296,13;1307,45;88,97;;
22161;2021;61;0;133727,33;1432,41;94,62;;
22162;2018;107;46;175141,88;2088,05;87,92;;
22162;2019;115;43;172973,66;2140,18;84,20;;
22162;2020;109;43;206465,16;2363,17;91,99;;
22162;2021;121;59;221045,36;2707,40;84,27;;
22163;2018;6;0;78416,67;755,33;113,17;;
22163;2019;16;0;89239,38;884,69;99,50;;
22163;2020;11;0;65218,91;866,91;75,82;;
22163;2021;18;0;107776,22;1102,00;94,33;;
22164;2018;20;0;115350,00;1234,85;94,05;;
22164;2019;26;0;93608,12;981,08;93,42;;
22164;2020;19;0;118247,37;1276,11;91,68;;
22164;2021;39;0;117314,10;1211,05;97,56;;
22165;2018;8;0;130250,00;1157,88;120,25;;
22165;2019;8;0;144175,00;1336,00;109,75;;
22165;2020;3;0;121666,67;1106,00;107,33;;
22165;2021;7;0;145937,14;1494,29;100,29;;
22166;2018;45;0;172182,96;2031,16;87,47;;
22166;2019;65;0;196962,29;2155,74;98,14;;
22166;2020;52;0;231396,54;2206,44;110,81;;
22166;2021;60;1;320627,16;3123,44;104,85;;
22168;2018;122;69;187869,15;2174,45;85,61;;
22168;2019;146;95;191923,61;2474,24;81,30;;
22168;2020;142;116;227310,90;2606,66;87,26;;
22168;2021;145;91;259398,53;3209,10;83,09;;
22169;2018;2;0;60500,00;654,00;92,00;;
22169;2019;1;0;111750,00;1215,00;92,00;;
22169;2020;4;0;65730,00;635,25;105,50;;
22169;2021;4;0;107325,00;949,75;110,25;;
22170;2018;6;0;147741,67;1434,17;106,50;;
22170;2019;16;0;142525,00;1605,31;91,94;;
22170;2020;23;0;156014,35;1522,57;105,30;;
22170;2021;26;0;162268,35;1604,85;102,50;;
22171;2018;38;0;134908,21;1397,79;98,71;;
22171;2019;46;0;143275,96;1529,43;97,59;;
22171;2020;45;0;154810,84;1500,53;106,22;;
22171;2021;58;1;185533,39;1795,10;106,46;;
22172;2018;26;8;118651,47;1415,03;89,06;;
22172;2019;45;15;132219,17;1462,30;92,48;;
22172;2020;41;24;127821,69;1542,74;80,88;;
22172;2021;42;24;141020,98;1704,80;88,61;;
22174;2018;11;0;147155,91;1447,18;103,73;;
22174;2019;11;0;151772,73;1663,91;108,36;;
22174;2020;13;0;162344,23;1682,08;103,23;;
22174;2021;14;0;193202,86;1866,93;95,43;;
22175;2018;11;0;121254,55;1415,18;93,45;;
22175;2019;19;0;119805,32;1235,95;99,95;;
22175;2020;14;0;177157,14;1570,57;118,79;;
22175;2021;30;0;183650,67;1681,60;110,23;;
22176;2018;70;2;138449,10;1469,63;97,93;;
22176;2019;54;7;128033,70;1402,87;92,64;;
22176;2020;69;5;151593,19;1497,64;101,61;;
22176;2021;96;5;176686,87;1673,02;105,66;;
22177;2018;26;0;135214,65;1473,73;98,77;;
22177;2019;15;0;156756,67;1596,93;99,73;;
22177;2020;21;0;157917,67;1655,86;97,67;;
22177;2021;22;0;158279,09;1559,91;102,59;;
22178;2018;11;0;115423,64;1206,73;93,64;;
22178;2019;25;0;123125,72;1264,52;98,84;;
22178;2020;16;0;141667,19;1557,94;96,13;;
22178;2021;23;0;166457,04;1574,48;105,87;;
22179;2018;49;13;194091,47;2398,53;85,44;;
22179;2019;55;24;189043,91;2367,70;85,25;;
22179;2020;46;28;193896,68;2471,14;82,35;;
22179;2021;44;16;226290,23;2785,43;89,08;;
22180;2018;20;4;130852,92;1351,17;94,50;;
22180;2019;21;1;161374,09;1562,32;105,55;;
22180;2020;19;1;126495,00;1267,25;101,45;;
22180;2021;26;2;174553,21;1722,18;99,04;;
22181;2018;14;0;89022,14;918,93;88,14;;
22181;2019;14;0;121542,86;1071,43;112,14;;
22181;2020;14;0;100045,50;1124,00;99,79;;
22181;2021;10;0;110872,50;1184,50;95,50;;
22182;2018;30;0;149726,67;1392,83;108,53;;
22182;2019;36;0;139297,81;1271,97;111,78;;
22182;2020;23;0;153333,39;1277,48;126,26;;
22182;2021;29;0;195738,97;1671,55;116,83;;
22183;2018;48;1;74814,29;862,71;87,57;;
22183;2019;42;0;93230,38;1002,83;91,50;;
22183;2020;54;3;110251,00;1125,23;105,25;;
22183;2021;65;1;116249,58;1299,92;94,80;;
22184;2018;13;0;119684,62;1191,08;99,92;;
22184;2019;20;1;111621,90;969,48;117,86;;
22184;2020;24;0;112129,58;1188,67;99,46;;
22184;2021;43;0;106214,28;1139,51;97,81;;
22185;2018;33;2;118380,14;1246,51;98,09;;
22185;2019;29;1;105219,57;1305,40;86,73;;
22185;2020;29;0;121573,97;1291,55;95,41;;
22185;2021;40;2;128884,52;1305,33;104,74;;
22186;2018;95;52;223888,47;2975,22;82,14;;
22186;2019;76;68;223240,38;2865,28;83,08;;
22186;2020;87;48;273765,14;3329,47;84,56;;
22186;2021;89;66;322296,83;3978,39;83,53;;
22187;2018;167;32;171989,54;1861,52;94,70;;
22187;2019;198;41;186226,56;2058,01;91,72;;
22187;2020;172;30;211145,34;2094,36;99,96;;
22187;2021;197;51;225423,52;2402,77;95,14;;
22188;2018;15;1;150173,13;1501,56;100,13;;
22188;2019;9;0;123116,67;1262,89;96,44;;
22188;2020;10;0;161540,00;1615,50;101,20;;
22188;2021;12;0;197194,92;1734,83;116,00;;
22189;2018;9;0;84333,33;993,22;89,78;;
22189;2019;10;0;105117,50;1039,30;106,70;;
22189;2020;15;0;113006,67;1287,73;91,33;;
22189;2021;21;0;126688,43;1443,14;90,10;;
22190;2018;62;2;159162,70;1595,61;102,05;;
22190;2019;68;1;172179,81;1651,78;104,65;;
22190;2020;65;1;176372,55;1792,53;98,47;;
22190;2021;89;1;202870,48;2129,24;96,23;;
22193;2018;14;2;93806,25;1240,31;75,31;;
22193;2019;16;2;155038,89;1402,28;115,22;;
22193;2020;17;5;112783,05;1218,73;89,86;;
22193;2021;21;9;123432,80;1426,13;87,37;;
22194;2018;52;1;142218,57;1539,15;94,51;;
22194;2019;74;8;149936,78;1517,21;102,13;;
22194;2020;76;4;167327,76;1645,13;103,45;;
22194;2021;74;11;183560,54;2059,82;93,28;;
22195;2018;48;0;158643,85;1682,52;98,13;;
22195;2019;60;1;169766,89;1669,31;102,18;;
22195;2020;73;2;170567,41;1816,85;98,13;;
22195;2021;68;2;206405,64;2101,86;98,66;;
22196;2018;11;0;106031,82;1256,09;81,64;;
22196;2019;19;0;136266,58;1290,53;101,16;;
22196;2020;19;0;133676,00;1324,79;99,32;;
22196;2021;17;1;195183,83;1905,44;109,78;;
22197;2018;34;0;180081,18;1931,44;97,94;;
22197;2019;50;1;191845,67;1837,14;100,96;;
22197;2020;42;1;230954,77;2084,12;119,02;;
22197;2021;50;0;257558,84;2723,08;96,42;;
22198;2018;50;2;219572,81;1989,13;111,42;;
22198;2019;68;2;226763,14;2225,31;100,90;;
22198;2020;79;2;252139,47;2469,41;106,19;;
22198;2021;66;7;255208,41;2606,86;103,97;;
22199;2018;16;0;112687,50;1117,25;102,50;;
22199;2019;10;0;112311,00;1160,30;107,00;;
22199;2020;25;0;109092,00;1237,68;89,92;;
22199;2021;33;0;129278,21;1533,21;98,67;;
22200;2018;10;0;115498,30;1137,40;103,10;;
22200;2019;5;0;107000,00;1302,40;82,40;;
22200;2020;10;0;119870,00;1255,40;98,30;;
22200;2021;11;0;176772,73;1724,18;108,45;;
22201;2018;12;0;192500,00;2136,00;95,83;;
22201;2019;24;2;194487,54;2039,46;102,00;;
22201;2020;16;0;203375,00;2370,25;92,63;;
22201;2021;11;0;206181,82;2563,18;82,82;;
22202;2018;12;0;89758,33;885,83;100,75;;
22202;2019;16;0;86862,50;993,94;88,81;;
22202;2020;12;0;71076,33;969,83;83,67;;
22202;2021;16;0;81428,25;927,44;89,00;;
22203;2018;52;0;104638,46;1123,83;96,31;;
22203;2019;51;2;107680,53;1078,04;97,75;;
22203;2020;42;0;113153,00;1183,07;96,67;;
22203;2021;70;1;122623,35;1303,80;98,61;;
22204;2018;20;0;111549,50;947,10;112,80;;
22204;2019;21;0;112163,33;1091,95;98,57;;
22204;2020;19;0;115249,21;1145,05;99,37;;
22204;2021;29;1;166496,33;1586,20;105,53;;
22205;2018;9;0;291888,89;2242,89;110,78;;
22205;2019;11;0;134345,45;1220,82;113,82;;
22205;2020;9;0;102252,78;1130,11;92,67;;
22205;2021;10;0;140365,00;1390,70;109,00;;
22206;2018;39;2;116222,29;1240,00;94,61;;
22206;2019;53;4;126244,14;1293,32;100,26;;
22206;2020;59;6;124381,28;1310,42;99,65;;
22206;2021;48;2;137978,00;1447,42;97,92;;
22207;2018;32;0;102202,19;1090,22;93,28;;
22207;2019;32;0;118205,94;1316,34;95,22;;
22207;2020;66;0;109063,00;1192,65;94,03;;
22207;2021;62;0;130675,92;1446,58;93,50;;
22208;2018;20;0;110062,50;1353,40;89,85;;
22208;2019;25;0;128470,56;1256,80;108,68;;
22208;2020;25;0;141418,00;1460,88;98,48;;
22208;2021;33;2;136750,29;1440,14;95,86;;
22209;2018;37;14;169454,35;1960,20;92,25;;
22209;2019;35;12;171175,26;2022,28;84,66;;
22209;2020;49;20;190491,39;2170,93;89,94;;
22209;2021;62;19;219254,95;2614,85;85,85;;
22210;2018;63;0;192389,24;2163,54;96,89;;
22210;2019;73;1;234767,32;2265,32;104,53;;
22210;2020;51;0;232780,33;2176,82;107,98;;
22210;2021;72;0;274382,94;2929,43;95,08;;
22211;2018;33;0;178172,73;1643,45;108,64;;
22211;2019;64;0;161127,63;1537,52;108,47;;
22211;2020;63;2;148470,15;1484,75;102,20;;
22211;2021;63;12;190236,41;1827,61;106,67;;
22212;2018;18;0;98760,00;1011,22;98,17;;
22212;2019;18;0;90671,67;1030,89;88,50;;
22212;2020;30;0;102037,13;1061,30;95,40;;
22212;2021;22;0;153002,27;1566,32;102,14;;
22213;2018;37;1;226588,18;2088,79;117,42;;
22213;2019;57;4;234060,28;2213,80;107,98;;
22213;2020;39;1;294692,90;2427,83;118,88;;
22213;2021;67;5;285857,46;2681,89;106,74;;
22214;2018;65;0;150334,54;1649,11;94,58;;
22214;2019;83;0;159495,71;1797,66;93,86;;
22214;2020;75;2;182006,90;1933,60;98,10;;
22214;2021;87;3;199394,00;2063,02;94,13;;
22215;2018;105;5;137169,80;1386,01;99,75;;
22215;2019;104;13;134337,00;1460,36;93,30;;
22215;2020;104;12;142553,79;1572,69;92,19;;
22215;2021;160;23;165210,07;1700,33;98,71;;
22216;2018;13;0;72884,62;851,15;91,31;;
22216;2019;9;0;74166,67;879,00;86,67;;
22216;2020;14;0;65714,29;905,71;71,79;;
22216;2021;26;0;105217,04;1181,50;87,65;;
22217;2018;4;0;84125,00;835,75;105,75;;
22217;2019;4;0;82375,00;920,75;97,00;;
22217;2020;11;0;87418,18;1120,82;84,27;;
22217;2021;7;0;108571,43;995,86;114,71;;
22218;2018;31;0;201359,35;2293,77;90,90;;
22218;2019;25;0;187736,00;1923,72;99,16;;
22218;2020;25;0;220368,00;2280,12;97,76;;
22218;2021;28;0;240092,32;2370,96;106,54;;
22219;2018;21;0;119838,10;1022,33;115,52;;
22219;2019;31;0;110617,42;948,58;121,55;;
22219;2020;29;0;97029,31;913,17;104,03;;
22219;2021;62;0;125407,40;1141,15;115,18;;
22220;2018;23;0;95304,61;895,65;104,30;;
22220;2019;27;0;77081,48;781,15;99,96;;
22220;2020;26;0;89707,27;885,31;102,58;;
22220;2021;36;0;111756,69;1084,11;106,61;;
22221;2018;29;0;105705,31;1285,28;82,66;;
22221;2019;44;0;115537,48;1229,25;92,70;;
22221;2020;40;0;144343,00;1499,43;98,35;;
22221;2021;35;0;218304,29;2199,94;96,11;;
22222;2018;116;12;149249,40;1674,85;94,45;;
22222;2019;105;15;167604,53;1756,87;96,57;;
22222;2020;105;15;162336,30;1896,76;88,03;;
22222;2021;114;20;189715,81;2177,01;91,99;;
22223;2018;21;0;100880,95;1213,86;83,81;;
22223;2019;30;0;107764,47;1184,33;88,10;;
22223;2020;26;0;120924,38;1339,04;92,08;;
22223;2021;41;0;147014,49;1603,98;92,46;;
22224;2018;21;0;172450,00;1559,90;111,24;;
22224;2019;16;0;195809,31;2422,19;94,94;;
22224;2020;23;0;174767,39;1649,30;108,13;;
22224;2021;28;0;197159,46;1863,25;107,86;;
22225;2018;59;4;115255,73;1217,57;96,70;;
22225;2019;58;6;111029,53;1189,39;92,61;;
22225;2020;74;8;128265,01;1394,70;91,09;;
22225;2021;87;6;136145,90;1498,03;92,54;;
22226;2018;42;0;143336,95;1597,21;94,90;;
22226;2019;32;0;117031,88;1209,25;97,38;;
22226;2020;57;0;145091,16;1593,00;97,16;;
22226;2021;47;0;199759,30;1872,21;112,19;;
22227;2018;8;0;141622,50;1152,13;118,38;;
22227;2019;9;0;87266,67;1128,00;84,89;;
22227;2020;11;0;115020,18;1351,18;87,00;;
22227;2021;12;0;105651,67;1121,17;100,67;;
22228;2018;18;0;74028,39;903,50;86,72;;
22228;2019;20;0;91175,00;1017,95;92,70;;
22228;2020;32;0;92910,47;990,59;97,28;;
22228;2021;33;0;89346,64;1071,79;84,61;;
22229;2018;11;0;71500,00;892,09;92,00;;
22229;2019;19;0;90239,47;856,84;106,53;;
22229;2020;24;0;83737,92;818,88;101,33;;
22229;2021;26;0;71878,08;912,73;77,50;;
22231;2018;10;0;74400,00;885,30;82,40;;
22231;2019;10;0;71620,00;957,10;82,60;;
22231;2020;6;0;114423,33;1381,17;103,67;;
22231;2021;14;0;73677,14;1078,29;72,71;;
22232;2018;30;0;160636,00;1560,93;107,03;;
22232;2019;32;0;161705,94;1627,31;102,28;;
22232;2020;46;0;178026,57;1707,48;106,54;;
22232;2021;30;0;230415,20;2073,80;113,73;;
22233;2018;34;0;140261,76;1330,41;103,65;;
22233;2019;44;0;138647,82;1475,86;95,20;;
22233;2020;31;1;147812,53;1555,25;96,16;;
22233;2021;48;1;192765,71;2006,16;96,14;;
22234;2018;8;0;125265,00;1229,25;99,13;;
22234;2019;10;0;151968,50;1594,20;94,20;;
22234;2020;14;0;147421,43;1156,43;129,14;;
22234;2021;15;0;152550,00;1594,67;98,53;;
22235;2018;3;0;114333,33;1261,33;91,67;;
22235;2019;2;0;112500,00;898,00;128,50;;
22235;2020;6;0;155883,33;1652,17;89,67;;
22235;2021;9;0;181517,67;1672,56;95,33;;
22236;2018;12;0;157791,67;1432,83;103,42;;
22236;2019;11;0;128635,45;1337,45;94,91;;
22236;2020;13;0;185684,62;1567,77;121,31;;
22236;2021;13;1;159008,29;1432,71;106,21;;
22237;2018;22;0;148186,36;1509,64;101,27;;
22237;2019;18;0;157451,11;1589,39;106,72;;
22237;2020;22;0;156431,82;1451,59;108,18;;
22237;2021;41;0;195582,93;1976,71;101,17;;
22238;2018;6;0;130475,00;1247,17;113,33;;
22238;2019;11;0;122681,82;1347,36;93,18;;
22238;2020;10;0;148260,00;1238,30;117,90;;
22238;2021;11;0;132545,45;1560,00;88,55;;
22239;2018;14;0;106962,93;1048,64;101,71;;
22239;2019;21;0;131603,71;1302,86;109,10;;
22239;2020;18;0;140823,06;1399,78;99,28;;
22239;2021;28;0;126166,25;1387,32;93,61;;
22240;2018;9;0;132607,44;1027,22;117,00;;
22240;2019;15;0;77518,13;1097,07;75,13;;
22240;2020;22;0;124337,82;1085,14;114,27;;
22240;2021;26;1;96114,33;1002,89;94,85;;
22241;2018;14;0;102723,93;1068,79;94,00;;
22241;2019;15;0;77345,33;837,40;92,87;;
22241;2020;17;0;112272,88;1430,41;84,53;;
22241;2021;21;0;120328,52;1168,76;100,67;;
22242;2018;19;0;153315,79;1665,74;95,74;;
22242;2019;23;1;173266,67;1677,50;105,79;;
22242;2020;30;0;194256,90;2028,47;97,50;;
22242;2021;32;0;274056,03;2707,53;101,78;;
22243;2018;6;0;84200,00;903,83;93,83;;
22243;2019;7;0;106925,00;959,00;113,86;;
22243;2020;13;0;87592,08;947,00;97,23;;
22243;2021;17;0;96012,06;1049,59;102,59;;
22244;2018;6;1;85071,43;865,43;95,14;;
22244;2019;11;0;65153,64;742,91;92,45;;
22244;2020;10;0;81370,00;1200,60;89,40;;
22244;2021;14;0;88908,93;1022,14;85,79;;
22245;2018;23;0;103455,57;1091,35;93,74;;
22245;2019;17;0;92029,41;1083,12;90,35;;
22245;2020;17;0;150585,29;1263,00;114,94;;
22245;2021;24;0;116914,67;1239,75;98,75;;
22246;2018;7;0;92495,71;1130,57;90,57;;
22246;2019;5;0;108690,00;1324,60;88,00;;
22246;2020;11;0;182195,45;1687,45;111,00;;
22246;2021;29;0;179466,21;1806,76;101,10;;
22248;2018;27;0;115433,48;1075,19;107,70;;
22248;2019;30;0;134703,33;1305,50;102,30;;
22248;2020;37;0;122988,70;1238,00;105,54;;
22248;2021;48;1;147057,35;1428,45;108,04;;
22249;2018;12;0;68945,83;792,50;87,58;;
22249;2019;13;0;85619,77;777,92;108,85;;
22249;2020;13;0;82691,54;837,69;99,85;;
22249;2021;17;0;76800,18;1077,41;72,53;;
22250;2018;16;2;103721,67;912,28;112,00;;
22250;2019;9;5;93165,71;1100,64;84,57;;
22250;2020;11;5;78418,13;988,00;86,75;;
22250;2021;20;7;135932,41;1423,52;92,93;;
22251;2018;88;12;198208,58;1845,58;109,84;;
22251;2019;108;7;205505,82;1926,03;108,89;;
22251;2020;84;8;208482,23;2209,35;95,58;;
22251;2021;99;8;232622,00;2242,70;104,28;;
22254;2018;12;0;116147,08;1077,33;105,75;;
22254;2019;8;0;113184,38;1123,38;100,13;;
22254;2020;12;0;116800,00;1359,92;94,42;;
22254;2021;21;0;167653,57;1441,05;116,57;;
22255;2018;13;0;76780,77;879,15;85,77;;
22255;2019;5;0;87080,00;1030,80;83,60;;
22255;2020;15;0;90573,33;944,40;98,93;;
22255;2021;17;0;122141,29;1186,00;105,53;;
22256;2018;6;0;97333,33;1127,33;85,33;;
22256;2019;21;0;100908,57;1003,90;100,14;;
22256;2020;29;0;131705,31;1238,59;106,31;;
22256;2021;30;0;129781,00;1366,10;95,87;;
22257;2018;2;0;104000,00;692,00;153,00;;
22257;2019;5;0;134799,80;1248,80;108,00;;
22257;2020;4;0;117375,00;1092,25;121,00;;
22257;2021;2;0;127500,00;1126,50;102,00;;
22258;2018;40;0;140338,25;1476,48;94,35;;
22258;2019;55;1;141360,05;1461,04;100,36;;
22258;2020;51;0;163160,43;1594,73;101,04;;
22258;2021;60;1;180146,70;1758,05;104,75;;
22259;2018;45;0;164871,13;1588,84;105,51;;
22259;2019;57;4;167721,15;1734,26;99,18;;
22259;2020;59;4;177896,17;1741,83;101,05;;
22259;2021;71;5;190549,43;2043,05;98,99;;
22260;2018;7;0;73571,43;959,43;80,00;;
22260;2019;4;0;49500,00;663,00;80,75;;
22260;2020;12;0;102319,00;888,25;126,58;;
22260;2021;8;0;64000,00;796,13;88,50;;
22261;2018;4;0;202000,00;1729,00;122,00;;
22261;2019;6;0;148750,00;1270,17;117,00;;
22261;2020;4;0;248562,50;1858,75;154,25;;
22261;2021;4;0;271250,00;1474,25;167,25;;
22262;2018;32;1;103255,52;1091,21;96,09;;
22262;2019;37;4;125831,71;1183,15;112,41;;
22262;2020;48;1;151764,29;1386,55;113,12;;
22262;2021;37;6;140802,56;1584,70;97,09;;
22263;2018;4;0;71500,00;911,25;85,50;;
22263;2019;5;0;115092,00;1111,00;107,00;;
22263;2020;1;0;139000,00;1598,00;87,00;;
22263;2021;8;0;170239,38;1756,13;97,25;;
22264;2018;43;1;118325,68;1229,34;95,23;;
22264;2019;38;0;96026,05;999,87;98,92;;
22264;2020;52;0;116848,08;1168,58;102,50;;
22264;2021;50;0;163719,48;1526,38;108,50;;
22265;2018;25;0;143266,00;1325,00;111,32;;
22265;2019;21;0;136597,62;1288,52;109,10;;
22265;2020;17;0;143117,65;1405,82;102,35;;
22265;2021;33;0;185747,58;1742,36;106,06;;
22266;2018;48;2;79645,80;758,24;100,76;;
22266;2019;59;1;70804,42;784,77;90,40;;
22266;2020;66;2;87793,09;939,79;94,65;;
22266;2021;96;0;96525,51;1031,69;95,60;;
22267;2018;2;0;41500,00;600,50;68,50;;
22267;2019;2;0;34500,00;552,50;63,00;;
22267;2020;8;0;78912,50;840,13;96,25;;
22267;2021;9;0;97288,89;1191,11;86,56;;
22268;2018;5;0;165800,00;1571,40;105,80;;
22268;2019;12;0;127066,67;1417,42;91,00;;
22268;2020;17;0;176894,12;1692,00;110,71;;
22268;2021;13;0;156980,00;1483,15;106,31;;
22269;2018;4;0;93750,00;844,50;99,25;;
22269;2019;3;0;88183,33;814,00;114,67;;
22269;2020;3;0;108216,67;886,33;111,33;;
22269;2021;6;0;112133,33;1090,67;94,50;;
22271;2018;4;0;105250,00;1076,50;96,75;;
22271;2019;6;0;111833,33;1143,50;103,50;;
22271;2020;1;0;120000,00;1176,00;102,00;;
22271;2021;8;0;112550,00;1236,00;86,50;;
22272;2018;18;3;151776,19;1423,38;113,00;;
22272;2019;20;2;120575,23;1318,00;90,77;;
22272;2020;32;2;162725,00;1701,68;99,88;;
22272;2021;35;5;128395,55;1511,00;89,55;;
22273;2018;28;0;170683,25;1799,21;92,11;;
22273;2019;32;0;191413,81;1792,00;104,06;;
22273;2020;34;0;215364,50;2076,47;105,24;;
22273;2021;40;0;261136,00;2386,38;110,90;;
22274;2018;7;0;186084,86;1668,14;110,57;;
22274;2019;5;0;152050,00;1350,20;112,00;;
22274;2020;3;0;240300,00;1589,00;150,00;;
22274;2021;4;0;115875,00;1263,25;98,00;;
22275;2018;15;0;119333,33;1164,47;112,40;;
22275;2019;10;0;76720,00;830,00;92,40;;
22275;2020;11;0;108795,45;1234,27;91,64;;
22275;2021;19;0;111340,89;1225,32;97,79;;
22276;2018;2;0;128000,00;936,50;142,00;;
22276;2021;7;0;129285,71;1252,00;98,57;;
22277;2018;23;0;153426,87;1605,17;94,78;;
22277;2019;28;0;115426,79;1351,61;87,86;;
22277;2020;29;0;161596,55;1495,52;106,93;;
22277;2021;36;0;143750,69;1440,28;99,22;;
22278;2018;378;447;105932,25;1321,27;78,78;;
22278;2019;437;568;102127,55;1315,08;76,26;;
22278;2020;391;653;107054,04;1418,96;74,61;;
22278;2021;525;718;129653,26;1621,32;78,87;;
22279;2018;17;0;96250,35;948,65;109,29;;
22279;2019;13;0;83846,15;1021,08;84,92;;
22279;2020;16;1;98355,88;1032,35;94,24;;
22279;2021;20;0;118255,75;1279,75;96,45;;
22280;2018;13;0;146423,08;1493,85;97,92;;
22280;2019;12;0;123783,33;1460,33;85,25;;
22280;2020;13;0;156184,62;1450,54;111,54;;
22280;2021;16;0;184646,94;1775,88;102,38;;
22281;2018;16;0;118313,75;1133,19;109,44;;
22281;2019;13;0;123086,15;1277,62;97,38;;
22281;2020;11;0;133923,18;1289,09;105,45;;
22281;2021;16;0;133223,19;1233,88;106,25;;
22282;2018;69;41;228647,44;2814,44;78,85;;
22282;2019;93;68;214167,50;2695,50;82,01;;
22282;2020;105;85;217536,85;2879,99;77,54;;
22282;2021;90;55;294582,18;3493,37;85,23;;
22283;2018;9;0;103104,44;1021,78;101,22;;
22283;2019;17;0;91632,35;996,06;95,65;;
22283;2020;16;0;128293,19;1433,88;88,88;;
22283;2021;23;0;106014,91;1275,30;83,96;;
22284;2018;6;0;49678,33;688,67;68,67;;
22284;2019;5;0;95560,00;1314,40;78,40;;
22284;2020;8;0;58625,00;752,75;74,50;;
22284;2021;14;0;85587,14;1064,43;83,57;;
22285;2018;6;0;81492,67;1061,83;87,50;;
22285;2019;1;0;40000,00;426,00;94,00;;
22285;2020;6;0;128483,33;939,17;138,83;;
22285;2021;10;0;90963,00;1167,80;84,30;;
22286;2018;4;0;126675,00;1388,25;90,25;;
22286;2019;7;0;138528,57;1169,57;129,57;;
22286;2020;5;0;172800,00;1944,40;93,80;;
22286;2021;5;0;187161,00;1769,00;105,20;;
22287;2018;12;0;146605,00;1259,50;116,67;;
22287;2019;16;0;144021,25;1257,88;116,13;;
22287;2020;16;0;134125,50;1395,31;99,31;;
22287;2021;21;0;151561,43;1466,33;104,19;;
22288;2018;4;0;47600,00;634,00;72,25;;
22288;2019;2;0;38500,00;380,00;101,00;;
22288;2020;2;0;106405,00;1325,00;80,50;;
22288;2021;11;0;120986,27;1021,27;114,91;;
22289;2018;2;0;50000,00;1146,00;42,50;;
22289;2019;3;0;69000,00;947,33;86,67;;
22289;2020;1;0;183200,00;1078,00;170,00;;
22289;2021;2;0;86000,00;1079,50;75,50;;
22291;2018;1;0;69000,00;885,00;78,00;;
22291;2019;2;0;95420,00;655,00;146,00;;
22291;2020;4;0;115747,50;1082,50;105,75;;
22291;2021;3;0;85833,33;1016,33;90,67;;
22293;2018;6;0;101950,00;1056,83;94,17;;
22293;2019;7;0;93271,43;1075,57;88,00;;
22293;2020;7;0;110428,57;1098,86;114,29;;
22293;2021;7;0;128921,43;1018,57;125,57;;
22294;2018;6;0;56841,67;663,17;88,17;;
22294;2019;3;0;75666,67;774,67;95,67;;
22294;2020;4;0;118813,75;1048,50;95,50;;
22294;2021;16;0;54506,88;750,88;72,69;;
22295;2018;5;0;110027,00;864,00;132,60;;
22295;2019;5;0;83520,00;1000,20;82,00;;
22295;2020;10;0;81710,00;768,10;102,20;;
22295;2021;12;0;84104,92;936,08;91,17;;
22296;2018;5;0;128618,80;1316,80;97,60;;
22296;2019;11;0;112031,82;1208,09;95,36;;
22296;2020;9;1;135431,00;1480,40;102,20;;
22296;2021;17;0;102846,47;1129,53;92,12;;
22299;2018;22;0;173380,91;1584,18;112,32;;
22299;2019;23;0;188778,26;1738,87;109,61;;
22299;2020;24;0;169534,25;1662,96;105,54;;
22299;2021;24;0;209702,08;2030,33;108,04;;
22300;2018;1;0;93400,00;1315,00;71,00;;
22300;2019;3;0;244166,67;2435,00;91,67;;
22300;2020;5;0;99400,00;1281,20;87,20;;
22300;2021;6;0;101749,17;1547,00;78,50;;
22302;2018;25;4;248820,69;3364,03;79,79;;
22302;2019;29;3;275443,34;3119,66;93,75;;
22302;2020;25;2;372580,00;3663,81;100,22;;
